# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 180.591 -311623 -160.21 163909 73.2019 73.0747 35.3821 120 -570.595 -106.262 196.227 232.642 -917.125 1391.91
50 180.716 -311624 -195.627 163908 73.2024 73.0703 35.3838 120 -64.5733 -98.4885 -423.819 -504.386 -122.328 1126.55
100 179.882 -311623 1055.51 163908 73.2021 73.0672 35.3853 120 1181.53 1259.11 725.889 -169.925 -1142.25 1582.03
150 179.949 -311626 -375.649 163916 73.2022 73.0666 35.3872 120 -834.763 268.252 -560.437 30.675 -600.061 611.86
200 178.477 -311626 418.312 163920 73.2015 73.0662 35.3888 120 -363.737 852.783 765.891 -114.908 -570.368 1231.28
250 176.424 -311625 136.985 163927 73.1998 73.0669 35.3907 120 251.356 -129.111 288.71 -843.298 -175.078 697.993
300 176.287 -311627 3.55734 163934 73.1976 73.068 35.3927 120 440.181 -210.362 -219.147 172.032 -87.1198 856.752
350 177.899 -311630 -477.477 163941 73.1956 73.0702 35.3942 120 168.939 -254.098 -1347.27 -9.1317 -1362.61 1050.89
400 177.954 -311628 415.251 163944 73.1938 73.0725 35.3946 120 205.362 902.185 138.205 -269.797 -108.388 768.242
450 177.541 -311626 -296.658 163952 73.1929 73.0763 35.395 120 -169.957 -468.6 -251.416 -223.43 -542.053 1222.5
500 180.328 -311629 -100.084 163954 73.1907 73.0791 35.395 120 439.403 -822.106 82.4516 -559.527 397.492 1397.72
550 179.297 -311624 -374.17 163948 73.1877 73.0802 35.3946 120 -167.646 -411.96 -542.904 41.1329 -269.99 1263.4
600 180.731 -311624 -568.268 163936 73.1844 73.0806 35.3934 120 -707.918 -122.263 -874.623 -69.5254 -579.157 488.68
650 181.653 -311625 615.348 163918 73.1803 73.0816 35.3911 120 480.804 822.867 542.374 55.6786 776.573 1196.89
700 181.753 -311626 70.2547 163906 73.1768 73.0841 35.3889 120 110.268 159.871 -59.3755 787.908 -773.493 300.469
750 180.103 -311624 611.981 163896 73.1742 73.0866 35.3869 120 1485.11 -95.8465 446.679 -320.868 564.155 1315.2
800 178.564 -311625 466.452 163899 73.1753 73.0891 35.3857 120 706.672 -70.2343 762.918 -363.222 -698.9 439.11
850 178.5 -311628 -42.7887 163907 73.1777 73.0916 35.3851 120 653.305 -484.004 -297.667 566.43 -300.727 1295.22
900 177.886 -311629 -146.273 163912 73.1798 73.0934 35.3842 120 -191.367 -697.234 449.783 570.458 -552.311 1060.87
950 178.374 -311631 16.494 163911 73.1814 73.0936 35.3833 120 366.717 -369.705 52.4698 163.15 -334.231 245.969
1000 177.016 -311627 61.8811 163915 73.1846 73.0924 35.3832 120 483.777 -678.314 380.18 -538.884 -449.982 1531.44
1050 178.189 -311628 -158.633 163924 73.1886 73.0901 35.3842 120 -56.2517 -602.876 183.228 -265.691 -357.935 493.101
1100 178.119 -311625 3.92036 163934 73.1931 73.087 35.3857 120 134.068 36.6937 -159 -75.7423 -344.448 1128.4
1150 179.194 -311624 587.21 163940 73.1971 73.0832 35.3869 120 346.667 539.003 875.96 -84.9402 -372.181 1384.82
1200 180.387 -311625 -363.64 163949 73.2008 73.0802 35.3885 120 -594.001 119.962 -616.882 -131.353 63.0145 -53.8803
1250 179.802 -311621 -722.156 163955 73.2028 73.078 35.3899 120 -741.43 -1427.12 2.07902 -5.89099 -145.261 1266.02
1300 181.574 -311625 -754.366 163949 73.202 73.0735 35.3911 120 -1182.1 -675.579 -405.416 -375.903 -719.822 1328.33
1350 180.163 -311624 190.081 163932 73.1988 73.0677 35.3918 120 496.83 536.811 -463.398 -344.932 -309.264 638.715
1400 178.992 -311624 252.242 163915 73.1966 73.0628 35.3917 120 600.946 -152.01 307.789 -408.584 -426.336 949.547
1450 177.931 -311625 58.4047 163902 73.195 73.0587 35.3916 120 -379.914 102.465 452.664 -376.765 541.365 382.951
1500 179.559 -311631 764.481 163892 73.1927 73.056 35.3918 120 836.725 1380.14 76.5815 -805.265 -801.82 1081
1550 176.523 -311627 -327.743 163892 73.1916 73.0567 35.392 120 -108.763 -72.0984 -802.367 -167.452 -747.23 1065.88
1600 178.746 -311631 42.6228 163896 73.1919 73.0591 35.3916 120 -899.813 1289.6 -261.915 745.313 -439.918 906.579
1650 177.74 -311628 103.789 163904 73.1917 73.0635 35.3914 120 -15.0563 18.0153 308.409 218.44 -46.1529 1093.28
1700 177.755 -311626 -496.088 163909 73.1904 73.0674 35.3911 120 -655.78 -246.886 -585.597 -367.456 -889.513 653.739
1750 179.303 -311626 786.954 163907 73.1877 73.0713 35.3901 120 967.691 1162.77 230.396 -373.678 -132.289 834.395
1800 179.056 -311623 169.166 163916 73.1869 73.0778 35.3894 120 832.305 224.229 -549.036 83.6104 -815.97 769.178
1850 181.237 -311625 -924.223 163929 73.188 73.0843 35.3884 120 -660.18 -672.329 -1440.16 -161.036 -280.709 1242.82
1900 180.065 -311623 62.3089 163930 73.1886 73.0887 35.3863 120 -34.1815 -238.712 459.82 103.7 -201.892 1161.11
1950 180.217 -311624 -293.793 163930 73.1886 73.092 35.3846 120 -43.9311 -1183.82 346.373 -493.456 -579.13 506.425
2000 178.61 -311622 -222.634 163927 73.1879 73.0932 35.3837 120 -35.3782 -955.135 322.61 -31.3371 -706.445 1294.09
2050 179.67 -311627 69.242 163917 73.1865 73.0922 35.3829 120 117.94 -35.5413 125.328 73.6836 -1039.3 1071.2
2100 179.291 -311629 -85.4158 163909 73.1852 73.0907 35.3824 120 73.3885 -56.0236 -273.612 322.656 -838.17 990.834
2150 178.765 -311631 -113.333 163902 73.185 73.0886 35.382 120 840.94 -700.036 -480.901 373.274 -151.313 503.151
2200 178.351 -311631 483.714 163895 73.1864 73.0846 35.3817 120 583.369 -899.189 1766.96 -325.977 -714.78 1373.45
2250 177.356 -311630 382.013 163889 73.1876 73.0791 35.3824 120 227.851 315.877 602.31 -766.674 -307.111 51.1028
2300 177.151 -311628 1003.02 163889 73.189 73.0748 35.3838 120 734.689 664.196 1610.18 -571.065 -774.007 676.71
2350 178.173 -311627 -193.315 163901 73.1916 73.0722 35.3865 120 -421.098 154.267 -313.113 64.3424 20.7321 574.134
2400 179.396 -311627 -325.06 163915 73.1943 73.0703 35.3892 120 -146.487 157.947 -986.641 -507.704 -554.394 840.535
2450 179.507 -311623 -92.0669 163931 73.1967 73.0703 35.3915 120 26.4118 31.379 -333.992 -373.557 -219.714 640.44
2500 180.126 -311624 -93.3356 163945 73.1985 73.0705 35.3935 120 757.448 -1003.19 -34.2683 -2.03226 -386.309 1091.27
2550 180.769 -311624 -395.01 163952 73.2008 73.0683 35.395 120 73.112 -872.248 -385.894 68.5655 -361.633 506.605
2600 180.494 -311625 -763.078 163947 73.2018 73.064 35.3954 120 -910.899 -327.774 -1050.56 -309.699 -296.037 906.875
2650 179.169 -311624 -79.2776 163929 73.2007 73.0579 35.3951 120 -167.878 -166.956 97.0014 -507.428 -369.531 912.044
2700 179.311 -311627 32.948 163910 73.1993 73.0509 35.395 120 -17.7131 331.959 -215.402 -805.529 34.794 1387.25
2750 177.607 -311628 831.346 163891 73.198 73.0451 35.3943 120 1222.96 1259.21 11.8594 -395.624 -89.5618 1140.94
2800 177.314 -311629 -96.5476 163888 73.1992 73.0436 35.394 120 122.905 683.044 -1095.59 -417.027 -118.846 680.219
2850 176.197 -311627 156.558 163895 73.2015 73.0448 35.3937 120 -183.139 460.107 192.705 -910.324 -1257.01 310.564
2900 176.44 -311627 -499.468 163907 73.2033 73.0476 35.3939 120 -1175.34 460.607 -783.67 -977.03 -647.515 1068.3
2950 178.52 -311629 296.774 163915 73.2031 73.0525 35.3935 120 432.723 555.071 -97.4718 -324.279 -557.221 1149.77
3000 179.645 -311628 -196.479 163925 73.203 73.0591 35.3926 120 434.015 -555.722 -467.73 -425.171 -67.5012 1230.21
3050 179.592 -311626 380.617 163934 73.2031 73.0659 35.3911 120 -0.55382 265.178 877.226 -491.74 -519.506 536.541
3100 179.054 -311623 -586.238 163949 73.2033 73.0739 35.3904 120 -470.05 -288.733 -999.93 145.464 194.502 1222.24
3150 180.974 -311625 -357.503 163959 73.2035 73.0812 35.3889 120 -93.3523 -920.415 -58.7429 -17.5953 -777.102 438.032
3200 181 -311625 -697.239 163959 73.2025 73.0864 35.3869 120 -360.922 -1284.81 -445.984 -283.711 -149.905 1783.98
3250 180.975 -311627 -347.184 163946 73.1991 73.0892 35.3844 120 -855.196 -780.035 593.678 -765.529 -1067.09 269.895
3300 178.537 -311625 -343.872 163924 73.1933 73.0903 35.3819 120 -598.905 -634.488 201.776 -132.635 100.787 1037.86
3350 180.182 -311630 -374.539 163892 73.1861 73.0885 35.3793 120 148.879 -1421.39 148.895 -455.403 -798.048 246.053
3400 177.866 -311628 606.357 163861 73.18 73.0839 35.3779 120 408.465 417.56 993.046 491.073 -329.928 1142.62
3450 178.403 -311631 461.272 163843 73.1754 73.0795 35.3782 120 812.379 1004.23 -432.789 -114.188 -521.208 857.037
3500 177.39 -311629 1392.37 163838 73.1737 73.0773 35.379 120 1420.89 1197.68 1558.55 -526.341 181.417 1308.36
3550 177.186 -311628 126.944 163857 73.1766 73.0779 35.3815 120 519.616 -603.939 465.154 -611.004 -448.32 1181.34
3600 178.343 -311628 816.984 163886 73.1818 73.078 35.3853 120 802.253 398.582 1250.12 82.4797 -687.055 1012.57
3650 179.505 -311628 -352.859 163925 73.1883 73.0783 35.3904 120 207.618 -270.22 -995.975 -388.488 28.8215 1119.5
3700 179.479 -311625 -242.999 163959 73.1949 73.0777 35.3948 120 -798.362 105.734 -36.3696 300.741 -350.609 92.2902
3750 181.019 -311626 81.7139 163985 73.1999 73.0761 35.3988 120 44.8346 158.088 42.2191 -415.017 -481.907 926.442
3800 180.689 -311625 -776.454 164003 73.2042 73.0733 35.4018 120 -314.656 -820.171 -1194.53 -930.15 110.085 318.487
3850 180.586 -311624 -1461.22 164004 73.2075 73.0684 35.4028 120 -1550.62 -711.645 -2121.38 -443.363 -365.092 1684.49
3900 180.486 -311625 -500.208 163982 73.2081 73.0611 35.4014 120 -902.365 -171.316 -426.944 369.571 163.992 38.2465
3950 179.698 -311627 -785.188 163947 73.2063 73.0525 35.399 120 -1323.85 -158.1 -873.612 -634.618 -143.07 1219.67
4000 177.325 -311626 70.3465 163898 73.2017 73.0424 35.3954 120 -102.286 91.3633 221.962 -901.54 -204.456 397.459
4050 178.787 -311631 1066.36 163848 73.1968 73.0323 35.3918 120 1014.15 1452.2 732.732 -1312.28 -95.5882 1181.08
4100 177.084 -311630 1108.9 163817 73.1947 73.0266 35.389 120 1236.54 1718.41 371.761 -906.286 -681.622 1127.04
4150 178.771 -311633 931.638 163813 73.1964 73.0271 35.3871 120 251.288 1894.75 648.871 -1282.45 -589.206 901.68
4200 177.139 -311629 329.774 163834 73.2009 73.0339 35.3861 120 173.185 1249.13 -432.992 -1223.4 -425.652 750.103
4250 179.053 -311631 987.124 163870 73.2066 73.0453 35.3856 120 302.455 574.059 2084.86 -519.713 -587.003 1009.9
4300 180.167 -311630 -309.895 163918 73.2124 73.0584 35.3867 120 -325.968 -626.443 22.7274 -347.069 -318.218 538.207
4350 180.271 -311628 -283.205 163963 73.2174 73.071 35.388 120 -256.838 -666.638 73.8624 -1054.13 -242.704 613.775
4400 179.967 -311625 -1414.61 164000 73.2198 73.0822 35.3893 120 -1835.44 -1695.39 -712.995 -645.896 19.1333 1198.33
4450 181.201 -311626 -828.733 164012 73.217 73.089 35.3901 120 -992.227 -1175.17 -318.797 -187.305 -1073.64 634.007
4500 180.304 -311625 -451.256 164007 73.2113 73.0923 35.3901 120 -480.451 -788.92 -84.3969 -459.058 -64.1016 510.69
4550 180.461 -311627 77.9375 163991 73.2036 73.0936 35.3898 120 1075.62 -824.091 -17.7215 -41.1715 -463.804 1394.13
4600 178.313 -311625 -105.585 163974 73.1974 73.093 35.3895 120 -7.87346 -979.542 670.659 -65.3641 86.3011 761.523
4650 176.458 -311626 -718.776 163948 73.1901 73.0888 35.3894 120 -659.822 -888.091 -608.416 -269.322 -478.381 1000.8
