# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 32.2184 -311853 126.238 163258 72.9649 72.9537 35.4147 120 -97.5536 333.994 142.274 875.808 -3892.64 4.9799
50 31.574 -311854 68.1874 163265 72.9593 72.9561 35.4177 120 141.826 57.5568 5.17924 1182.51 -3837.08 587.961
100 31.8063 -311854 -118.344 163279 72.958 72.9594 35.4198 120 283.736 -284.084 -354.684 1065.14 -3585.8 218.485
150 31.6257 -311855 -290.348 163280 72.9614 72.9565 35.4197 120 -62.6672 -651.599 -156.778 1188.76 -3582.9 295.216
200 31.8766 -311856 251.336 163247 72.9611 72.9455 35.418 120 157.787 205.792 390.43 924.136 -3693.53 412.258
250 31.4117 -311854 686.497 163235 72.9629 72.9381 35.4183 120 526.459 906.892 626.14 1110.62 -3531.96 585.532
300 31.6769 -311854 -210.049 163276 72.9711 72.9419 35.4212 120 -99.1684 -260.228 -270.751 892.992 -3411.63 442.172
350 32.1141 -311853 -191.417 163300 72.9746 72.9462 35.4226 120 -372.111 -71.3989 -130.741 1382 -3531.1 113.243
400 32.3849 -311853 -80.1496 163298 72.9709 72.949 35.4227 120 -169.199 272.661 -343.91 1072.34 -3936.49 262.494
450 32.5454 -311853 187.36 163292 72.969 72.9545 35.4195 120 298.597 258.297 5.18577 1063.07 -3546.64 216.876
500 32.114 -311852 -292.49 163292 72.9721 72.9609 35.415 120 -401.97 -335.967 -139.533 1247.42 -3922.83 145.519
550 32.6855 -311853 -106.805 163264 72.9701 72.9609 35.41 120 -108.656 -849.797 638.037 1368.13 -3458.32 199.694
600 32.3207 -311854 330.941 163227 72.9636 72.952 35.4093 120 244.382 -28.925 777.367 1115.03 -3847.07 357.282
650 32.2519 -311854 551.712 163236 72.9617 72.9453 35.4155 120 663.556 446.841 544.738 1117.91 -3328.48 281.554
700 31.8513 -311854 45.328 163310 72.9703 72.9481 35.426 120 17.3926 597.883 -479.292 1137.33 -3951.19 340.92
