# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 19.1127 -311871 -23.3895 163052 72.9371 72.8986 35.4101 120 354.667 -262.862 -161.973 -442.035 -2560.63 -421.556
50 18.92 -311871 -225.082 163044 72.9352 72.9014 35.408 120 -70.6666 -391.695 -212.884 -461.892 -2396.1 -186.652
100 18.6302 -311870 397.831 163014 72.934 72.8959 35.4048 120 449.881 290.184 453.427 -317.087 -2478.79 -441.705
150 18.8672 -311871 -44.0108 163029 72.9415 72.8931 35.4057 120 25.8014 96.8733 -254.707 -313.138 -2420.15 -456.276
200 18.5718 -311871 -98.1599 163052 72.9499 72.8932 35.4065 120 -239.948 -189.682 135.15 -623.77 -2191.87 -425.262
250 18.7859 -311871 -244.269 163059 72.95 72.891 35.4091 120 -440.853 -194.148 -97.8048 -444.832 -2414.66 -517.974
300 19.0217 -311871 140.761 163030 72.9412 72.886 35.4095 120 386.611 215.064 -179.39 -289.348 -2453.87 -216.012
350 19.0845 -311870 85.1926 163022 72.9384 72.8884 35.408 120 96.3248 335.31 -176.057 -454.08 -2546.9 -327.38
400 19.3658 -311871 -172.808 163043 72.9411 72.8958 35.4077 120 -369.605 -384.197 235.377 -429.125 -2627.94 -346.761
450 19.1545 -311870 -308.726 163038 72.9394 72.8932 35.4085 120 -74.1814 -277.028 -574.97 -490.094 -2773.92 -312.939
500 19.2169 -311870 273.984 163015 72.9387 72.8894 35.4057 120 395.269 261.686 164.997 -849.25 -2492.59 -246.243
550 19.0797 -311870 31.6671 163036 72.9458 72.8937 35.4048 120 -238.879 2.52999 331.351 -419.018 -2905.9 -552.612
600 19.1765 -311871 -304.627 163063 72.9511 72.8962 35.407 120 -563.757 -9.65205 -340.472 -185.921 -2499.95 -392.922
650 18.8849 -311870 -36.9423 163048 72.9448 72.8945 35.4075 120 -100.831 -233.954 223.958 -243.177 -2291.93 -585.263
700 18.8093 -311871 -18.5936 163013 72.9348 72.8891 35.4075 120 98.7667 136.864 -291.411 -135.895 -2542.88 -434.064
750 18.6104 -311871 243.207 163000 72.9321 72.8888 35.406 120 155.235 290.037 284.348 -436.181 -2724 -442.802
800 18.873 -311871 90.693 163025 72.9364 72.8932 35.4073 120 39.1283 46.3493 186.601 -631.026 -2442.59 -363.222
850 18.7891 -311871 -141.407 163062 72.9423 72.8959 35.4111 120 -49.2879 -166.987 -207.946 -325.486 -2345.25 -156.388
900 18.8644 -311870 -333.998 163070 72.9444 72.8946 35.4124 120 -253.301 -119.256 -629.437 -477.992 -2606.52 -334.672
950 19.0654 -311870 235.734 163037 72.9417 72.8915 35.4081 120 314.93 132.037 260.234 -587.049 -2536.35 -327.366
1000 19.348 -311871 61.5836 163029 72.9442 72.8916 35.4052 120 -118.466 -33.0862 336.303 -595.055 -2461.28 -383.294
