# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 36.1707 -311853 391.586 163290 73.0235 72.926 35.4066 120 29.486 751.625 393.649 -1145.03 -1826.4 -989.069
50 36.1664 -311853 99.3485 163301 73.0241 72.9299 35.4067 120 -407.904 284.313 421.636 -1108.47 -1680.05 -757.007
100 36.1746 -311852 -15.4169 163331 73.0206 72.9374 35.4113 120 34.8806 -202.635 121.503 -1176.05 -1642.45 -724.944
150 36.4921 -311852 -405.561 163354 73.0145 72.9425 35.4169 120 -269.213 -393.499 -553.971 -1060.69 -1295.85 -762.986
200 35.8466 -311851 -130.97 163352 73.0074 72.9439 35.4191 120 359.764 -411.152 -341.523 -900.485 -1814.3 -617.694
250 36.0019 -311851 -372.532 163339 73.0044 72.9414 35.4189 120 -285.508 -274.742 -557.346 -843.608 -1696.29 -1073.34
300 36.2812 -311852 254.327 163308 73.001 72.9376 35.4159 120 352.716 222.951 187.315 -949.756 -1747.91 -708.649
350 36.3696 -311852 463.35 163297 73.0026 72.9371 35.4128 120 625.784 488.571 275.696 -796.786 -1339.49 -1354.65
400 36.2922 -311852 262.587 163325 73.0125 72.9409 35.4123 120 353.303 75.5212 358.938 -707.216 -1991.45 -1092.69
450 35.9585 -311852 -118.318 163380 73.026 72.9469 35.4148 120 -166.133 -270.907 82.0849 -1156.24 -1267.6 -1207.29
500 35.8715 -311852 -822.353 163415 73.0343 72.9491 35.4172 120 -1023.91 -846.047 -597.102 -1103.4 -2040.14 -1143.04
550 35.9124 -311852 -414.251 163379 73.0304 72.9397 35.4158 120 -425.325 -387.688 -429.74 -658.244 -1733.77 -1050.6
600 35.8307 -311852 239.019 163306 73.0203 72.9254 35.412 120 66.312 639.717 11.0287 -1200.71 -1868.23 -1181.31
650 36.1422 -311853 668.151 163278 73.0136 72.9216 35.411 120 532.463 790.467 681.522 -1053.9 -1387.47 -1034.73
700 35.6041 -311852 14.9812 163305 73.0118 72.9293 35.414 120 -169.883 74.9275 139.899 -1023.01 -1487.39 -1312.74
750 36.2409 -311852 -157.639 163329 73.0093 72.9381 35.4161 120 300.542 -470.579 -302.88 -851.709 -1456.58 -1011.59
800 36.477 -311853 -133.99 163347 73.0111 72.9442 35.4161 120 -56.2048 12.0218 -357.786 -893.732 -1667.09 -1266.92
850 36.2613 -311852 -331.467 163359 73.0145 72.9498 35.4144 120 -218.441 -402.962 -372.998 -1031.3 -1649.54 -1030.98
900 36.3794 -311852 307.889 163349 73.0159 72.9501 35.4113 120 308.308 232.74 382.618 -799.282 -1710.04 -981.149
950 36.3234 -311852 -141.034 163359 73.0194 72.9514 35.4111 120 -88.4634 -52.6249 -282.015 -914.494 -1764.96 -1078.8
1000 36.2158 -311852 -80.6324 163359 73.0212 72.9503 35.4108 120 -617.071 30.494 344.679 -776.83 -1831.44 -916.89
1050 35.9543 -311851 106.142 163350 73.0175 72.9464 35.4126 120 96.5424 76.5691 145.313 -852.587 -1565.13 -1077.41
1100 35.9685 -311852 -43.021 163351 73.0156 72.9415 35.4161 120 -7.83294 -206.912 85.6814 -886.084 -1345.28 -845.485
1150 36.2126 -311852 0.904929 163340 73.0137 72.934 35.4182 120 -49.6779 231.89 -179.498 -926.087 -1861.56 -910.532
1200 35.5815 -311852 286.785 163321 73.0105 72.9289 35.4181 120 234.94 539.947 85.4682 -1173.02 -1426.44 -944.199
