# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 22.8126 -311876 -66.9008 163201 72.9877 72.9054 35.4147 120 -200.715 64.7376 -64.7253 279.802 -3312.49 1453.61
50 22.8126 -311875 162.897 163193 72.9854 72.9082 35.4127 120 -101.441 118.223 471.908 771.132 -3157.51 1325.45
100 23.2596 -311875 88.4517 163197 72.9815 72.912 35.4136 120 243.899 -319.597 341.054 521.6 -3244.69 1421.57
150 23.4271 -311874 -419.997 163205 72.9806 72.9099 35.4168 120 -312.576 -508.925 -438.489 321.754 -2997.84 1294.37
200 23.3562 -311875 250.374 163168 72.9753 72.8995 35.4163 120 387.578 277.6 85.9441 456.378 -3113.43 1533.67
250 23.2788 -311875 239.867 163162 72.9769 72.8968 35.4157 120 119.09 737.03 -136.519 493.303 -3034.03 1294.14
300 23.299 -311875 -186.24 163192 72.9829 72.9067 35.4144 120 -351.871 -38.6131 -168.234 591.51 -3275.08 1252.5
350 23.1743 -311876 -133.172 163201 72.9836 72.9136 35.4127 120 -423.544 -80.2506 104.28 818.533 -3168.37 1352.04
400 22.8391 -311876 -82.5549 163203 72.9792 72.9182 35.413 120 135.942 -51.2805 -332.326 535.623 -3030.11 1257.58
450 22.7363 -311877 158.374 163200 72.976 72.9223 35.4119 120 207.159 -371.843 639.805 460.299 -3181.06 1400.87
500 22.4904 -311876 -181.395 163201 72.9774 72.9162 35.4143 120 77.493 -414.162 -207.516 490.843 -3269.07 1431.13
550 22.485 -311876 -34.5135 163188 72.9812 72.902 35.4165 120 -105.896 76.321 -73.9658 629.476 -3083.97 1357.77
600 22.7218 -311877 228.774 163172 72.9818 72.894 35.4167 120 231.112 562.76 -107.551 315.866 -3190.23 1604.36
650 22.9411 -311876 132.699 163181 72.9836 72.8999 35.4149 120 11.2521 217.964 168.882 434.037 -3524.57 1429.49
700 23.1679 -311875 -189.88 163206 72.9844 72.9121 35.4141 120 -212.829 -273.934 -82.8764 683.767 -3372.82 1515.93
750 23.5417 -311875 111.899 163208 72.9835 72.9179 35.4122 120 115.559 93.5528 126.586 656.624 -3134.41 1394.83
800 23.3141 -311874 -247.905 163209 72.9852 72.9189 35.4111 120 -452.621 -613.18 322.087 329.98 -3145.88 1396.43
850 23.5018 -311875 -22.8282 163175 72.9805 72.9083 35.411 120 -75.414 -165.853 172.782 783.943 -3104.75 1555.31
900 23.5661 -311875 632.749 163146 72.9754 72.8954 35.4136 120 635.321 613.679 649.248 519.954 -3241.31 1290.66
950 23.1165 -311875 18.5196 163180 72.9808 72.8931 35.4195 120 112.383 334.732 -391.557 400.171 -3258.99 1341.07
1000 23.0787 -311876 -134.452 163215 72.987 72.8989 35.4212 120 -149.307 252.46 -506.51 361.133 -2898.43 1421.32
1050 22.5537 -311876 -156.982 163225 72.9878 72.9107 35.4173 120 -214.227 -266.64 9.91973 350.203 -3240.37 1864.88
1100 22.5095 -311876 -124.187 163206 72.9825 72.9171 35.4126 120 -73.7066 -327.149 28.2955 541.633 -3105.95 1352.61
1150 22.6633 -311877 189.615 163171 72.9756 72.9145 35.4095 120 237.523 23.8337 307.489 599.506 -3072.52 1387.7
1200 22.5915 -311876 301.862 163158 72.9735 72.9103 35.4098 120 185.36 244.396 475.829 507.814 -3043.63 1436.64
1250 22.7583 -311876 -98.8129 163187 72.9785 72.9099 35.4139 120 -71.2155 -120.343 -104.88 411.561 -3414.53 1338.44
1300 23.0118 -311876 -132.897 163209 72.9818 72.9096 35.4172 120 -105.728 -6.37823 -286.584 419.313 -3247.05 1527.01
1350 23.2605 -311875 253.98 163197 72.98 72.9073 35.4166 120 241.907 364.767 155.266 669.101 -3127.07 1326.67
1400 23.5357 -311875 -82.2687 163186 72.9785 72.9063 35.4155 120 26.9943 21.0534 -294.854 457.328 -3193.6 1726.55
1450 23.4822 -311875 205.681 163173 72.9786 72.9066 35.4125 120 112.31 333.339 171.395 498.742 -3292.03 1417.74
1500 23.4268 -311875 31.6875 163185 72.9794 72.9119 35.4122 120 -439.372 44.0453 490.389 417.037 -3236.04 1752.35
1550 23.3322 -311875 -150.114 163202 72.9744 72.9168 35.4158 120 115.835 -402.18 -163.996 328.371 -3162.5 1242.31
1600 23.0859 -311875 99.4036 163195 72.9718 72.9152 35.4164 120 477.475 35.6187 -214.883 462.746 -3129.53 1501.45
1650 22.8709 -311876 -88.4758 163190 72.9781 72.9126 35.4134 120 89.0466 -28.9104 -325.564 528.769 -3261.78 950.702
1700 22.7268 -311876 371.992 163181 72.987 72.9091 35.4089 120 192.724 172.449 750.804 398.687 -3190.34 1394.55
1750 22.4823 -311876 -23.0105 163195 72.9937 72.9067 35.4098 120 -219.632 -249.436 400.038 382.669 -3116.93 1216.49
1800 22.7976 -311877 -18.7638 163200 72.9911 72.9023 35.4142 120 -194.122 -4.28816 142.119 485.325 -3111.94 1510.48
1850 22.7915 -311876 -143.563 163189 72.9827 72.897 35.4186 120 -207.248 96.1121 -319.553 440.098 -3016.19 1198.29
1900 22.9535 -311876 64.5329 163173 72.9756 72.8938 35.4201 120 244.266 247.889 -298.557 524.029 -3264.89 1548.34
1950 23.3223 -311876 165.195 163175 72.9761 72.8976 35.4185 120 269.075 274.841 -48.3295 542.114 -2850.85 1519.16
2000 23.0742 -311875 -4.40781 163202 72.9837 72.9077 35.4157 120 -143.276 244.813 -114.761 640.198 -3179.7 1309.44
2050 23.2617 -311875 -105.612 163221 72.9897 72.9193 35.4111 120 -91.9575 -205.675 -19.2024 577.167 -2937.38 1489.69
2100 23.347 -311875 -241.727 163221 72.9923 72.9248 35.4073 120 -243.328 -569.693 87.8398 523.554 -3148.59 1275.81
2150 23.5095 -311876 -85.9488 163204 72.9888 72.9209 35.4072 120 -108.495 -453.77 304.419 640.561 -3138.91 1163.77
2200 23.1394 -311876 -278.388 163189 72.9831 72.9123 35.4109 120 -264.785 -179.074 -391.306 360.269 -3321.86 1364.39
2250 23.0979 -311876 125.389 163167 72.9764 72.9035 35.4136 120 216.238 10.5537 149.374 525.586 -2999.7 1376.35
2300 22.7417 -311877 68.8006 163166 72.9758 72.897 35.4169 120 109.822 224.257 -127.678 641.324 -3191.24 1606.43
2350 22.6677 -311877 56.4251 163195 72.9809 72.8988 35.4198 120 -56.3143 451.365 -225.776 582.912 -2897.51 1478.86
2400 22.5262 -311876 -258.899 163233 72.9874 72.9085 35.4202 120 187.025 -155.164 -808.556 412.956 -3143.97 1498.6
2450 22.8592 -311877 -163.533 163235 72.9931 72.9137 35.4154 120 24.7267 -623.45 108.123 292.501 -3156.02 1501.26
2500 22.8341 -311877 -23.4478 163206 72.9949 72.907 35.4114 120 -221.509 131.235 19.9303 440.753 -3348.91 1495.82
2550 23.1066 -311877 259.511 163176 72.993 72.9 35.4092 120 31.0484 191.367 556.117 279.953 -2996.95 1558.81
2600 23.3723 -311876 203.386 163186 72.9927 72.8989 35.412 120 142.432 404.135 63.5926 357.026 -3191.27 1465.2
2650 23.561 -311876 -134.392 163220 72.9946 72.9054 35.4154 120 -265.151 81.2548 -219.279 398.36 -3156.92 1531.23
2700 23.1221 -311875 -354.863 163226 72.9899 72.9131 35.4153 120 -496.242 -342.578 -225.768 316.81 -3363.6 1462.92
2750 23.1724 -311876 231.243 163201 72.9793 72.9159 35.4137 120 524.471 194.227 -24.9688 550.578 -3574.62 1635.93
2800 22.9614 -311876 -134.344 163211 72.9751 72.9225 35.4146 120 -70.9075 -180.593 -151.532 753.721 -3138.82 1778.79
2850 22.9563 -311876 100.033 163210 72.9713 72.9253 35.4149 120 145.065 -106.784 261.818 627.177 -3554.88 1931.83
2900 22.7109 -311876 189.33 163213 72.9722 72.9231 35.4162 120 320.029 -93.9458 341.906 547.469 -3510.38 1458.47
2950 22.7936 -311877 -223.166 163209 72.9773 72.9132 35.4176 120 154.27 -511.22 -312.55 390.184 -3395.27 1778.74
3000 22.5105 -311877 347.074 163171 72.9806 72.8977 35.4154 120 122.187 597.645 321.389 264.759 -3384.24 1390.87
3050 22.6597 -311877 224.489 163182 72.9852 72.8972 35.4158 120 3.99607 454.198 215.273 211.669 -3290.5 1924.01
3100 22.8404 -311877 -129.516 163222 72.9903 72.907 35.4173 120 -218.672 -36.5975 -133.279 477.233 -3264.27 1308.94
3150 22.8798 -311876 -252.324 163235 72.9903 72.9136 35.4169 120 -461.473 20.3853 -315.886 422.451 -2921.98 1799.07
3200 23.2981 -311876 -197.464 163221 72.9853 72.9165 35.4148 120 -2.48199 -356.461 -233.449 658.089 -3407.17 1802.49
3250 23.1488 -311876 14.9744 163196 72.9817 72.915 35.4119 120 272.515 7.81314 -235.405 350.668 -3057.44 1726.57
3300 23.2121 -311876 145.471 163185 72.983 72.915 35.4087 120 224.876 9.80057 201.735 349.512 -3203.75 1638.85
3350 23.0531 -311876 159.319 163205 72.9908 72.9166 35.4086 120 -32.6242 -1.34119 511.922 383.568 -3188.47 1621.96
3400 23.0447 -311876 -288.265 163237 72.9975 72.9158 35.4126 120 -169.478 -423.164 -272.152 260.604 -3055.84 1867.83
3450 23.0048 -311876 -181.493 163233 72.9968 72.9075 35.4161 120 -377.531 -498.093 331.145 463.945 -3505.81 1617.7
3500 22.7529 -311877 -148.258 163199 72.9867 72.8936 35.4203 120 -188.08 402.164 -658.857 311.451 -3519.79 1615.88
3550 22.6855 -311877 460.058 163172 72.9766 72.8919 35.4203 120 528.187 860.252 -8.26492 614.742 -3188.33 1745.32
3600 22.6578 -311877 -71.2162 163204 72.979 72.9065 35.4189 120 90.1846 203.508 -507.342 409.75 -3303.72 1386.23
3650 22.6909 -311877 -206.498 163222 72.9855 72.9202 35.413 120 -278.608 -645.776 304.89 517.184 -3262.47 1442.72
3700 22.5823 -311876 57.8421 163210 72.9872 72.9235 35.4081 120 49.1447 -297.695 422.076 637.679 -3286.71 1728.65
3750 22.8693 -311876 -29.7706 163197 72.9847 72.922 35.4073 120 -250.447 -105.529 266.664 463.232 -3325.35 1546.98
3800 23.1214 -311876 73.3652 163190 72.9796 72.9172 35.4106 120 188.327 -265.225 296.994 586.26 -3457.09 1682.47
3850 23.1858 -311876 150.737 163200 72.9794 72.909 35.4168 120 180.829 271.414 -0.0315479 495.155 -3358.14 1628.15
3900 23.119 -311876 -242.271 163227 72.9846 72.9046 35.4222 120 47.4917 -187.817 -586.487 359.651 -3443.85 1664.31
3950 23.4346 -311876 -174.03 163230 72.9901 72.9004 35.4222 120 -183.154 129.55 -468.487 337.438 -3122.82 1489.92
4000 23.2713 -311876 -42.2862 163214 72.9924 72.9001 35.4177 120 20.029 86.7939 -233.681 390.748 -3508.24 1610.67
4050 23.0032 -311876 227.028 163204 72.9938 72.9052 35.4125 120 -345.709 466.082 560.712 193.807 -3141.89 1645.06
4100 23.1677 -311877 -51.2841 163208 72.987 72.9159 35.4115 120 -376.092 32.5892 189.651 401.765 -3387.3 1591.6
