# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 33.6633 -311855 498.523 163281 72.9837 72.9708 35.4022 120 318.858 468.065 708.646 620.263 -1998.74 1052.31
50 33.8631 -311856 -287.737 163306 72.9914 72.9758 35.4015 120 -482.849 -83.4088 -296.954 767.522 -2428.81 1291.86
100 33.192 -311856 -212.622 163308 72.9942 72.9774 35.3996 120 -77.4728 -352.278 -208.114 590.916 -2143.11 883.03
150 32.9668 -311857 5.30584 163289 72.9922 72.9747 35.398 120 -354.255 136.732 233.441 579.427 -2214.79 1329.38
200 32.9857 -311859 332.664 163279 72.9861 72.9739 35.399 120 1.20427 294.243 702.545 876.38 -2415.87 821.182
250 32.3918 -311858 117.166 163290 72.9816 72.9749 35.4032 120 223.382 -49.1884 177.305 678.514 -2441.59 1286.37
300 32.6632 -311859 -133.077 163312 72.9815 72.9735 35.4086 120 20.3236 -28.4424 -391.111 778.076 -2142.71 596.616
350 32.3234 -311858 -269.764 163327 72.9832 72.9716 35.4121 120 43.0307 -214.55 -637.772 682.983 -2345.12 1053.34
400 32.6621 -311858 -257.557 163323 72.986 72.9695 35.4109 120 -36.7593 -116.892 -619.021 583.756 -2070.56 820.412
450 32.896 -311857 -129.481 163305 72.9906 72.9671 35.4058 120 -2.59979 178.001 -563.843 667.103 -1926.92 1393.71
500 33.3449 -311857 8.98613 163289 72.9961 72.9683 35.3991 120 -355.961 19.6753 363.244 683.281 -2150.02 899.608
550 33.4012 -311857 275.255 163283 72.997 72.9714 35.3959 120 -165.905 390.327 601.342 708.865 -2284.82 859.565
600 33.7722 -311857 -136.933 163301 72.9953 72.9778 35.3975 120 8.42723 -669.604 250.378 699.163 -2418.74 1084.71
650 33.4787 -311856 -229.676 163309 72.9934 72.9771 35.4005 120 -32.2903 -618.485 -38.2525 803.552 -2137.7 960.991
700 33.5282 -311857 -83.0853 163294 72.9904 72.9678 35.4032 120 -187.124 -43.0567 -19.0753 519.55 -2155.94 1097.02
